,CIK Number,Data Year - Fiscal,SIC_2,BigR,SmallR,RES_periodic,RES_annual,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
43358,928054,2014,28,0,0,0,0,0.002641428168008611,0.02671426427416101,0.7231614026130753,0.0,0.0,0.15789473684210525,1.0,1.0,1.0,1.0,0.490600448056917,0.14739877557461634,0.0,0.7113018547865668,0.0,0.5842652784940869,0.0,0.04819297016028982,0.30090872174789235,0.8068693060770576,0.43045625322953723,0.0,0.0,0.0,0.5130913387677761,0.01324581914347834,0.0009925913144295836,0.004081175910285376,0.0031272417525905955,0.0,0.0,0.0010585752787390503,0.00010420690023331544,0.00012382581140783276,0.2870476540309576,9.523951347171141e-06,0.0007275166634628138,0.0005981007318594567,0.0005841318382427955,3.8493462945680094e-05,5.6926304832230045e-05,7.5431597755168954e-06,0.0045493658468222275,0.4867111018568419,0.0013738552271964455,0.0,0.0,0.0006501279584184736,3.426709471471637e-05,0.22784032399525356,0.2670052596369005,0.17095710758451862,0.0003044363880215428,0.0003408069086706667,0.0017972015005206178,0.24978309143226088,0.0001877467005112506,0.013199782906973668,0.004228303385361554,0.09573701414055283,0.5545217035816706,0.2606502566355775,0.0010942942320280266,0.00013227401129943504
43402,928421,2014,35,0,0,0,0,0.002439032068738728,0.1481291821226712,0.6694041314120291,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10431328861066382,0.0,0.7122313350572814,0.0,0.0,0.0,0.0,0.9068747488434639,0.824123590969744,0.5524623918741902,0.0,0.0,0.0,0.5126586998305199,0.012391449027719756,0.012686750286191624,0.09544904846785299,0.010029269301148485,0.0,0.0,0.0006562341558143006,7.044681632768416e-05,3.5539993645997825e-05,0.2865751594129347,0.00017020512109292978,0.0003512836050645196,0.0008568208438050316,0.0008102067771751388,0.0,5.6926304832230045e-05,0.0,0.00400988017658188,0.48649689383175737,0.0006485687343168124,0.0,0.0,0.000424296228698395,1.3592010499173818e-05,0.22751808285611103,0.26635380285589055,0.170049962014097,0.0001414572811668308,2.9817784602719772e-05,0.0017972015005206178,0.24861305407412662,0.00010128302175143334,0.012677213666592744,0.0056873177788124216,0.09564414126341221,0.5542173286960766,0.26034738671087054,0.0010842804949487363,2.4011299435028247e-05
43411,928465,2013,51,0,0,0,0,0.008102821827903936,1.0,0.6288195876515299,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7948854131458784,0.0,0.6725869543685965,0.6084494779075765,0.5320955597164733,0.0,0.1858332537531251,1.0,0.8380783684027909,0.4765317445506414,0.0,0.0,0.0,0.507574990358426,0.0023522013407191503,0.00010408936122645422,0.000915947835143934,0.0829822661622678,0.0,0.0,0.00048106234465547775,4.980326767215256e-05,3.111910594625778e-05,0.2865293839580247,2.1156030072601515e-06,0.0020333310656299093,7.159605348978378e-06,6.820235676473286e-06,2.0627028634197506e-06,6.089488151196265e-05,5.6189085673283e-06,0.004008583841356597,0.48647718877076085,0.0007372097111896048,0.0,0.0,0.00028020909794274605,1.4868944965501961e-05,0.22748843979628688,0.2665082585526771,0.17005526948887856,7.250990171629749e-05,5.180315671157408e-05,0.0018178835812805774,0.24976680649531435,6.777592847744743e-05,0.013924512307889172,0.004083298268852035,0.09578071484402757,0.554266581243517,0.26024623701011235,0.0010906568253610195,0.0005644858757062147
43525,929008,2013,50,0,1,1,1,0.08535335131254733,0.6831828120849414,0.8658882476966936,1.0,0.0,0.631578947368421,1.0,1.0,1.0,1.0,0.8696786234348284,0.36114268135350214,0.0,0.7589054623665055,0.7801579681017402,0.0,0.0,0.4516129032258064,0.06589336827202316,0.7982484773263178,0.5128847812661165,0.0,0.0,0.0,0.5069149818140467,0.0010488244878653443,0.0007367832233114691,0.005119312236125043,0.013939504277495782,0.0,0.0,0.012958364200832457,0.0023083374940729086,0.0013506958685528966,0.2900329241939313,0.000924982003170743,0.015968394853577202,0.0006836328367395302,0.00048461989233727036,0.0001605955615755003,0.011685799326643136,0.0004299446632991033,0.006293952771354495,0.4878028024104649,0.012583694279732126,0.0,0.0,0.010361547007360089,0.0008359471852636428,0.2294826099453866,0.27007706060116726,0.17532119191322332,0.000864251136863723,0.0007862254025044722,0.0017972015005206178,0.2520962037268564,0.0028500204165940344,0.0268340761165053,0.004084742344531559,0.09564414126341221,0.555474196107145,0.26757305958871735,0.0017029222157104752,0.0006431497175141243
43526,929008,2014,50,0,1,1,1,0.1107111291627837,0.6841693141168418,0.8785727036872647,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,0.8761423496216395,0.3763634412138353,0.0,0.7675026488956674,0.7616092414601052,0.0,0.0,0.3333333333333333,0.04613625076770147,0.803493407619838,0.5199974375624172,0.0,0.0,0.0,0.5050626086522928,0.002608498078748012,0.00045745826404256103,0.00410689673291285,0.00852199474335644,0.0,0.0,0.01385306660387673,0.002402662245292084,0.0013908703052202868,0.29036820909083466,0.0009593250428009662,0.016797708596508313,0.0006868404275151428,0.0004870502170887585,0.00017587277727764517,0.009560203633524713,0.0004058272230907769,0.006307091304043165,0.48780023516731175,0.013097990953697635,0.0,0.0,0.010552820044835043,0.0008283140068896432,0.22947874794554873,0.2693390389628365,0.17555009918541342,0.000863222196609317,0.0007231821995662292,0.0017972015005206178,0.2523764438489701,0.003133713169538919,0.027560326403842823,0.004124977280705904,0.09564414126341221,0.555539886509244,0.26845523356833295,0.0016772502399710213,0.0005382062146892654
43648,929940,2013,73,0,0,0,0,0.1919959089885414,0.1086272388454321,0.8294599135277478,1.0,0.0,0.2631578947368421,1.0,1.0,1.0,0.0,0.1642405793508376,0.1901046003302366,0.0,0.7660275327036812,0.0,0.0,0.0,0.0,0.08438790378197682,0.8593957148554157,0.4973644642614268,0.0,0.0,0.0,0.5044068160780606,0.003903549284988791,0.02325797432110014,0.028805153889505136,0.07893806029750136,0.0,0.0,0.0016818851499930147,2.656592966623018e-06,0.00011196968801615297,0.28662997781725014,0.001416295292369159,0.00015904976209974215,0.0010941497189739953,0.001025597045127967,0.0,5.6926304832230045e-05,0.0,0.004107245462826712,0.48667023663710746,0.0,0.00017957415666999615,8.141743302678928e-05,0.002137213085484159,8.231054506960275e-05,0.2277788489176819,0.2681326212830746,0.17055484742328958,8.508560531444497e-05,3.098532461570124e-05,0.0017972015005206178,0.249046352450298,0.00012589516616242057,0.012933878690779277,0.005136079234938664,0.0957647267817807,0.5543617792421747,0.26035622749029713,0.0010857006776314722,0.00029519774011299435
43649,929940,2014,73,0,0,0,0,0.1835141490033495,0.1063676745982255,0.8315556252541674,1.0,0.0,0.3157894736842105,1.0,1.0,1.0,0.0,0.1518411657296071,0.1953943860922219,0.0,0.761781971765731,0.0,0.0,0.0,0.0,0.07862732082259104,0.8498931612227804,0.4917470304275525,0.0,0.0,0.0,0.49964862930330445,0.013299958705118901,0.024630520342110735,0.02381202581765564,0.06850533342740904,0.0,0.0,0.0019431752428759816,1.2937544943837865e-06,0.00011934875573308276,0.2865926886966202,0.001997136714482584,0.00016533316994693433,0.001106060499738045,0.0010034613845536027,0.0,5.6926304832230045e-05,0.0,0.004106754957606334,0.48686876194209006,0.0,0.00015863306862347578,9.65599474495916e-05,0.0026435217330926263,9.504354824244931e-05,0.22807749795476154,0.268750501741678,0.17133672392689825,9.10957899369224e-05,3.003150379153672e-05,0.0017972015005206178,0.24921036249706097,9.749341534993565e-05,0.013088410787562467,0.004516969134127243,0.09579819512541746,0.5547348831533345,0.2603115442737979,0.0010828965414160703,0.000247316384180791
43720,930245,2013,59,0,0,0,0,0.00130855994937704,1.0,0.6453861201216982,0.0,0.0,0.3684210526315789,1.0,0.0,0.0,1.0,0.6692254733218589,0.7428480960932716,1.0,0.5549859910557591,0.4695392801986061,0.0,0.0,0.1219512195121951,0.07819777654675249,0.8575550617695277,0.5827156394785591,0.0,1.0,0.0,0.47818823184183384,0.05567969081999205,0.10142693151979104,0.33470737532048633,0.007869306197589921,0.0,0.0,3.5364430247407024e-08,1.3125955792534533e-06,1.95417746388721e-07,0.2863961994646672,5.980503200735411e-08,4.0623272738495214e-05,5.0620818247211035e-05,5.0620818247211035e-05,9.22125224027288e-06,5.867475562350568e-05,2.8511825279534688e-08,0.003927930768691752,0.4864442359512028,0.0,0.0,0.0,0.00011826730414426568,3.720020468465258e-06,0.2274388676380628,0.2664410251678239,0.16991135567467183,2.6781785033215283e-06,2.6239967071413874e-06,0.0017972015005206178,0.24963566488895192,2.387905735033204e-09,0.012336921119843339,0.0040832484731389476,0.09564414126341221,0.554213191774971,0.25981161417453885,0.0010864687356129516,7.203389830508475e-06
43721,930245,2014,59,0,0,0,0,0.0003856501052728375,0.6336466363924385,0.6354953298667929,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7780847743929558,0.0,0.5549859910557591,0.4695392801986061,0.0,0.0,0.1219512195121951,0.09098096448298654,0.8563664809145082,0.5812882147604324,0.0,1.0,0.0,0.49210130494324095,0.02820432313442658,0.1058257699831673,0.7764058420142134,0.058012957173355265,0.0,0.0,7.072886049481405e-08,1.6674360109655116e-06,1.7903542034415756e-07,0.2863947669992715,7.475629000919263e-08,4.040706371741511e-05,5.0620818247211035e-05,5.0620818247211035e-05,9.161373978972408e-06,5.7511832539075845e-05,1.96018798796801e-08,0.003927965804778922,0.48644502964087993,0.0,0.0,0.0,0.0001238518459737735,3.885022558100958e-06,0.2274400616151119,0.26644250155712934,0.1699132444181826,2.7829585699616507e-06,2.3786154162774867e-06,0.0017972015005206178,0.24963434933027798,7.163717205099612e-09,0.012336998322199786,0.0040832484731389476,0.09564414126341221,0.554213191774971,0.2598079061066619,0.0010864759814429657,5.649717514124294e-06
43757,930420,2013,73,0,0,0,0,0.2153273004812974,0.7325709132458937,0.7872268652457033,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,0.26584533793711385,0.0,0.7348630416533659,0.4431043454519209,0.6474395500376885,0.4197967664074361,0.09523769598390207,0.1379486673217349,0.8260707628156742,0.5267388256474432,0.0,0.0,0.0,0.5135655869340779,0.014182358659110305,0.0026082523559856777,0.9251092832756613,0.02436224239116383,0.0,0.0,0.0011958305266009446,6.106081588177848e-05,0.00010173658506903101,0.28674321420678256,6.60098040781171e-06,0.0021267013317704283,0.000760625962763024,0.0003692451510943298,0.0,0.004868727941056877,1.9009665508769763e-05,0.004269007077289609,0.4865013326147665,0.0,0.0,0.0,0.0008924653321959251,5.5841337741985966e-05,0.2275247602833116,0.2664474959053265,0.17052060735238256,0.0001277269012343092,0.00014536071049756993,0.0017972015005206178,0.24977500961010946,0.000446096609890228,0.014556093205632914,0.00411302630956501,0.09565401833297804,0.554326816767344,0.26064264078342086,0.0010920625163837274,0.0001444915254237288
43758,930420,2014,73,0,0,0,0,0.220180117941677,0.7008150765453852,0.7919248990022477,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,1.0,0.2924105834660491,0.0,0.7292046396093318,0.0,0.7138085702723341,0.4197967664074361,0.2697153625017793,0.13197629341019104,0.8161628478378224,0.5267388256474432,0.0,0.0,0.0,0.5183097016478235,0.02355097874416412,0.01253168050939143,0.09613049417401397,0.002291345032578433,0.0,0.0,0.0013226886319701015,6.865377308425419e-05,0.00010646230104981456,0.2867066965710871,9.314633735145401e-06,0.002288124054607704,0.0007666360901890012,0.00032199613475458874,0.0,0.005622912024462047,2.788664411064489e-05,0.004270688809473758,0.48659251384057617,0.0,0.0,0.0,0.0009342254052016586,6.58056468814605e-05,0.2281153219684407,0.26614706221596807,0.1705637002490187,0.00012742094343972003,0.00013982775816486455,0.0017972015005206178,0.24991884029304304,0.000496734538907342,0.01468240398101671,0.0041395674246404125,0.09584914375044411,0.5544396729513699,0.26075789711942376,0.001092852311855249,0.000170409604519774
43866,931015,2013,37,0,0,0,0,0.2282615922847871,0.7052313883299799,0.8266920897879166,1.0,0.0,0.5789473684210527,1.0,1.0,1.0,1.0,0.9674246891762818,0.2304789759565999,0.0,0.7487102046759562,0.7438812861741788,0.6487141572459777,0.5441024173601264,0.3788214443952149,0.0678578191807056,0.8021744927774541,0.5128847812661165,0.0,0.0,0.0,0.5100647596764326,0.007268967533628144,0.00615654537597907,0.00985908701935921,0.05834414351787857,0.0,0.0,0.0051024919834583345,0.0007475012011191605,0.0004930752492892704,0.28751750677351495,0.0006896716291088076,0.006929782065817779,0.0007184018070581164,0.0007184018070581164,6.77450259747768e-06,0.006373054340224127,8.444905649618179e-05,0.007150865391353093,0.4883154622507472,0.006680007032461201,4.697528605476824e-05,0.0,0.007420298768028251,0.00033453572866739856,0.23022598595234411,0.272119772082401,0.17660398640948805,0.001948944864728934,0.0018014430003007898,0.0018572579839963486,0.2500108846152411,0.00047383213500263867,0.019622847188164726,0.005423848660868786,0.09630171249911176,0.5565728232350967,0.26067402954471314,0.0011276250500922343,0.0010285310734463276
43889,931148,2013,36,0,1,1,0,0.1783002590048038,0.4045832084931905,0.8541257298081499,1.0,0.0,0.47368421052631576,1.0,1.0,1.0,1.0,0.9011413559145692,0.25072712112301465,0.0,0.7619291195666303,0.7110968631149496,0.6815920333610623,0.6358159806963661,0.28,0.06640693779358169,0.8020621274084061,0.5267388256474432,0.0,0.0,0.0,0.498207670537516,0.016145546564911895,0.005709466355802139,0.0513988811421634,0.01401970833269403,1.0,0.0,0.004571789766878913,0.0003617865116673418,0.0006488126616657666,0.2891242090744637,8.893008259493555e-05,0.0024063717044083043,0.0016632398175386622,0.0014833848385197542,2.3971952196499807e-06,0.0014068929622822568,0.00016085213529811487,0.0072549576063345245,0.4863149331242957,0.007838221426630652,0.0,0.0,0.00214131965798401,0.0002629186671582537,0.22724435256226003,0.2677897644697686,0.17158235554805215,0.0033296590456631534,0.003249263856127408,0.0017972015005206178,0.24921346572269887,0.0005363881015433036,0.014584632986752654,0.00410555695260195,0.09704959852199246,0.5540564647019343,0.2636175497460273,0.0013437464219185663,7.930790960451978e-05
43890,931148,2014,36,0,0,0,0,0.1792506967138431,0.4392922886631648,0.8588689150208068,1.0,0.0,0.5263157894736842,1.0,1.0,1.0,1.0,0.9043242180041032,0.25337832009541583,1.0,0.7748960004495977,0.6346748732125401,0.0,0.0,0.04166666666666666,0.06080400891237125,0.8158444057961587,0.5331457893825043,0.0,0.0,0.0,0.5038302438423375,0.005042157129446882,0.019469132180005504,0.1400455890954491,0.01825714079824254,1.0,0.0,0.003801652675309423,0.00027133988375050637,0.0005364641323598331,0.28847709692470147,0.00013125709399814043,0.0023132309935247346,0.0016729939587709858,0.0014977916284880349,0.00038839105047118,0.0022445228762422134,0.00010145903325904419,0.007092810594912759,0.4850503356033511,0.006119887480620775,0.0,0.0,0.0034905965441307755,0.0002430422165026708,0.22534197124136762,0.2678366628987981,0.17099056683408603,0.003145122487897902,0.0025885351528487973,0.0017972015005206178,0.24859902331431216,0.0004841622152123923,0.014427584093149273,0.004223323814052849,0.0968733745470049,0.554098285435353,0.26184214415529944,0.0013511371685328037,3.573446327683616e-05
43909,931336,2013,20,0,0,0,0,0.2012986312697645,1.0,0.8844742439530993,1.0,0.0,0.6842105263157895,1.0,1.0,1.0,1.0,0.9255271158871738,0.11209910883777877,0.0,0.808302265485952,0.6793788071296085,0.7863283034898371,0.7271824258597926,0.3218877391031671,0.0849025787125481,0.8602740372580484,0.5199974375624172,0.0,0.0,0.0,0.49976911016316183,0.013062034567185661,0.020576004029605837,0.08267481967681797,0.12495602738364288,0.0,1.0,0.006782302420210169,0.001584990563756661,0.000819714549670335,0.28788321518904453,0.00012536629834541605,0.01871893928857895,0.0010381537230106552,0.0010381537230106552,1.4412078064734594e-06,0.015928793324984144,0.00026627787624917433,0.00972142807091304,0.48804252118955466,0.0042012242875637314,0.0,0.0,0.007747802884520007,0.000611864676012682,0.2334385654586862,0.262789902881266,0.17402327691723293,0.0055053270185879835,0.004812825525986671,0.0017972015005206178,0.2495401907839983,0.0018342674024600205,0.02973491412878395,0.005252501612136211,0.09564414126341221,0.5536966868021234,0.2623515341548335,0.0018402089569849419,0.00012139830508474577
43910,931336,2014,20,0,0,0,0,0.1867333285013496,1.0,0.8922510154665458,1.0,0.0,0.7368421052631579,1.0,1.0,1.0,1.0,0.8840510167455807,0.10316146758837452,0.0,0.8065615804907599,0.6188159753791462,0.6388343763553197,0.5975366298172584,0.0495116965705201,0.050628538823510906,0.845195780977703,0.5027477691275549,0.0,0.0,0.0,0.5046478522084842,0.0034275540637587016,0.00549329004356856,0.04717629910334256,0.030723328820342632,1.0,0.0,0.006955364153697563,0.0016765425353191836,0.0008102335710135803,0.2877051863432842,0.0001223760467450483,0.02051639165070481,0.00102994316641779,0.00102994316641779,1.4412078064734594e-06,0.04017612185482165,0.0002721931890001378,0.009508408660920748,0.4863495811082259,0.004024981220132018,0.0,0.0,0.007880363838355784,0.0006278631379470224,0.22729567146468557,0.26820625619968164,0.1719324272992023,0.0057435507868983,0.004640856776481391,0.0017972015005206178,0.24945045475411184,0.001939153773965619,0.03067461156116868,0.004474692573716329,0.09564414126341221,0.5538215144304107,0.26245803625518427,0.001514117623036766,0.000136864406779661
43928,931584,2013,33,0,0,0,0,0.004869745892923447,0.02593810095251216,0.6754648257817001,0.0,0.0,0.5263157894736842,1.0,1.0,1.0,1.0,0.5511913935779752,0.36114268135350214,0.0,0.6824497128778173,0.4078737134927017,0.6103780854479324,0.0,0.1255072039882222,0.4711370491211454,0.7954975411230855,0.5372471059972791,0.0,0.0,0.0,0.5058528067826268,0.0010480244136468451,0.008254415397436852,0.04759080155195556,0.024641743736329765,0.0,0.0,0.0007149273218815804,4.4866903436299865e-05,0.00010178222154872658,0.2868234834284218,2.354823135289568e-06,0.00044644493605867783,8.002555825845862e-05,7.681796748284599e-05,6.1943028931524045e-06,0.0006813590748662232,2.5778254030859302e-05,0.004434377408730993,0.4864285826270148,0.0013200728818706347,0.0,0.0,0.00021565457178566468,4.439113056618284e-05,0.22741531975737206,0.26677223234676695,0.1700286265985734,0.0005866719755233765,0.0008057609194674435,0.0017972015005206178,0.24996371110704732,5.121341429925712e-05,0.012681776325858794,0.004138870284657194,0.09564414126341221,0.5541826346940021,0.2605537070692949,0.0011065759139016857,0.0002546610169491526
43929,931584,2014,33,0,0,0,0,0.004271968515714606,0.02261695515153185,0.678728622130593,0.0,0.0,0.5789473684210527,1.0,1.0,1.0,1.0,0.5596574588542785,0.3763634412138353,0.0,0.6824271300992478,0.40810937173136047,0.6030900152922881,0.41531417631591383,0.1159311512539929,0.4269703383403377,0.8000762415298691,0.5199974375624172,0.0,0.0,0.0,0.5063028242416246,0.00015933540434103557,0.0021306546564887475,0.028580251580812555,0.008352504091479064,1.0,0.0,0.0008406950239847756,7.853278191758282e-05,0.00010664806492549845,0.28683816005959056,1.1213443501378895e-06,0.0004628608061777227,8.069335019467833e-05,7.748575941906569e-05,6.1943028931524045e-06,0.0009009400972626579,2.4910722347093457e-05,0.004458902669749842,0.48646832590269956,0.0016153883037383922,0.0,0.0,0.0003459936119983336,4.716392767105558e-05,0.22747510705257185,0.2665907979422824,0.170189148693707,0.0006100484083907877,0.0007907412098089191,0.0017972015005206178,0.2499712685717698,6.93853769428598e-05,0.01272962634638497,0.004135036014749491,0.09564414126341221,0.554251619989017,0.26060828290494165,0.001109285854326906,0.00017761299435028248
43964,931799,2013,28,0,0,0,0,6.168601579818242e-05,0.06874650093190371,0.6410796879738273,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5728100647826495,0.17247142559771816,0.0,0.5589522264006679,0.0,0.0,0.0,0.0,0.06448442410956311,0.7636340577881658,0.6024259655989963,1.0,1.0,0.0,0.5128525961855575,0.01277435319337156,0.014331732000750289,0.07342711895221275,0.024069514504814413,0.0,0.0,3.330150514964162e-05,3.9943099923693604e-06,4.592024498598433e-06,0.28644433439472194,3.290024323304568e-05,5.1695310015535635e-05,0.0005346167082834237,0.0005346167082834237,6.02912148266834e-07,5.6926304832230045e-05,3.5610081781418847e-07,0.003939492677457782,0.48642882269364557,4.283408186424154e-06,0.0,0.0,2.128672604995338e-05,9.803410121339547e-07,0.2274156808985783,0.26642537313432835,0.16988201156459715,1.2246694188897505e-05,2.1827061598619532e-05,0.001805559913848436,0.2496606287810649,2.2303039565210125e-06,0.012343572102851294,0.004508802637180965,0.09564414126341221,0.554213191774971,0.2599142750627442,0.001086925222903831,8.47457627118644e-06
